Danne han boazu válljestalláge geasset álbmámus šattuid ja šaddoosiid , mat 	addet 	eanemus eallámuša . ¶
Seammás leat hábmejuvvon ráŋggáštanregelat mat 	addet 	eiseválddiide láhkavuođu čuovvolit , daid háviid go siskkáldas iešstivrejupmi ii doaimma , dahje go dat dárbbášuvvo resursavuođu dahje eará servodatberoštumiid dihtii . ¶
Seammás leat hábmejuvvon ráŋggáštanregelat mat 	addet 	eiseválddiide láhkavuođu čuovvolit , daid háviid go siskkáldas iešstivrejupmi ii doaimma , dahje go dat dárbbášuvvo resursavuođu dahje eará servodatberoštumiid dihtii . ¶
Dáinna lágiin leat kulturmuittut mielde maiddái sámi dálááigeoktavuođas nu ahte dat lassin dasa go 	addet 	hisjorjjálaš máhtolašvuođa maiddái váikkuhit kultuvrralaš gullevašvuođa ja dihtomielalašvuođa vásiheami dan ektui movt galgá geavahit luonddu ja movt doppe johtit dán áigge . ¶
Dáinna lágiin leat kulturmuittut mielde maiddái sámi dálááigeoktavuođas nu ahte dat lassin dasa go 	addet 	hisjorjjálaš máhtolašvuođa maiddái váikkuhit kultuvrralaš gullevašvuođa ja dihtomielalašvuođa vásiheami dan ektui movt galgá geavahit luonddu ja movt doppe johtit dán áigge . ¶
Finnmárkkus lea Norgga kulturráđđi lea juolludan 1,5 miljon ruvnno prošektii Musikk i Finnmark , ja Sámediggi ja fylkkagielda 	addet 	guovllulaš oasi . ¶
Finnmárkkus lea Norgga kulturráđđi lea juolludan 1,5 miljon ruvnno prošektii Musikk i Finnmark , ja Sámediggi ja fylkkagielda 	addet 	guovllulaš oasi . ¶
Oahppoplánat 	addet 	ollislaš ja čađamanni oahpahusgearddi sámegielas olles vuođđooahpahussii , ja dat nanne sámegiela . ¶
Oahppoplánat 	addet 	ollislaš ja čađamanni oahpahusgearddi sámegielas olles vuođđooahpahussii , ja dat nanne sámegiela . ¶
Dáinna lágiin leat kulturmuittut mielde maiddái sámi dálááigeoktavuođas nu ahte dat lassin dasa go 	addet 	hisjorjjálaš máhtolašvuođa maiddái váikkuhit kultuvrralaš gullevašvuođa ja dihtomielalašvuođa vásiheami dan ektui movt galgá geavahit luonddu ja movt doppe johtit dán áigge . ¶
Finnmárkkus lea Norgga kulturráđđi lea juolludan 1,5 miljon ruvnno prošektii Musikk i Finnmark , ja Sámediggi ja fylkkagielda 	addet 	guovllulaš oasi . ¶
Oahppoplánat 	addet 	ollislaš ja čađamanni oahpahusgearddi sámegielas olles vuođđooahpahussii , ja dat nanne sámegiela . ¶
Kulturmuittut sámi dálááigeoktavuođas 	addet 	historjjálaš máhtolašvuođa , kultuvrralaš gullevašvuođa ja dihtomielalašvuođa das movt luondduin dál galgá ávkkástallat ja movt doppe johtalit . ¶
Kulturmuittut sámi dálááigeoktavuođas 	addet 	historjjálaš máhtolašvuođa , kultuvrralaš gullevašvuođa ja dihtomielalašvuođa das movt luondduin dál galgá ávkkástallat ja movt doppe johtalit . ¶
2007:s válljejuvvojedje čuovvovaš suorggit siskkobealde sámegiela hálddašanguovllu : tearpmaid čohkken , ovddideapmi ja registreren , sámi báikenamaid čohkken , prošeavttat mat 	addet 	mánáide ja nuoraide fálaldaga arenaid hárrái gos sámegiella gullo ja oidno , ja addá positiivvalaš oktavuođaid gillii ja molssaeaktosaš arenaiguin áŋgiruššamii olggobealde skuvlla ja mánáidgárddi . ¶
2007:s válljejuvvojedje čuovvovaš suorggit siskkobealde sámegiela hálddašanguovllu : tearpmaid čohkken , ovddideapmi ja registreren , sámi báikenamaid čohkken , prošeavttat mat 	addet 	mánáide ja nuoraide fálaldaga arenaid hárrái gos sámegiella gullo ja oidno , ja addá positiivvalaš oktavuođaid gillii ja molssaeaktosaš arenaiguin áŋgiruššamii olggobealde skuvlla ja mánáidgárddi . ¶
Sámediggi oaivvilda ahte sámi vuoigatvuođalávdegotti čielggadeami konklušuvnnat 	addet 	vuođu vel eanet rievdadusaide boazodoallolágas . ¶
Sámediggi oaivvilda ahte sámi vuoigatvuođalávdegotti čielggadeami konklušuvnnat 	addet 	vuođu vel eanet rievdadusaide boazodoallolágas . ¶
Kulturmuittut sámi dálááigeoktavuođas 	addet 	historjjálaš máhtolašvuođa , kultuvrralaš gullevašvuođa ja dihtomielalašvuođa das movt luondduin dál galgá ávkkástallat ja movt doppe johtalit . ¶
2007:s válljejuvvojedje čuovvovaš suorggit siskkobealde sámegiela hálddašanguovllu : tearpmaid čohkken , ovddideapmi ja registreren , sámi báikenamaid čohkken , prošeavttat mat 	addet 	mánáide ja nuoraide fálaldaga arenaid hárrái gos sámegiella gullo ja oidno , ja addá positiivvalaš oktavuođaid gillii ja molssaeaktosaš arenaiguin áŋgiruššamii olggobealde skuvlla ja mánáidgárddi . ¶
Sámediggi oaivvilda ahte sámi vuoigatvuođalávdegotti čielggadeami konklušuvnnat 	addet 	vuođu vel eanet rievdadusaide boazodoallolágas . ¶
Departementta diehtá ahte suohkanat 	addet 	olu dispensašuvnnaid , ja boazodoallu oaidná dán váttisin . ¶
Sámediggi geavaha ollu áiggi oaivadit ja doarjut oahpaheaddjiid geat 	addet 	oahpahusa sámi oahppiide vuođđoskuvllain ja joatkkaskuvllain . ¶
Olmmošvuoigatvuođakonvenšuvnnaid erenoamášvuohta lea ahte dat 	addet 	stáhtaide geatnegasvuođaid oktagasaid hárrái stáhtaid jurisdikšuvnna // territoriija ¶
Sámi joatkkaskuvla Kárášjogas ja Sámi joatkkaskuvla ja boazodoalloskuvla Guovdageainnus leat stáhtalaš skuvllat mat 	addet 	oahpaheami joatkkadásis . ¶
Eará deaŧalaš bealit mat 	addet 	oadjebas rámmaeavttuid , lea mearridit ja doaladit guohtunáiggiid ja oktasašorohagaid ( giđđa // čakča ja dálveguohtumiid ) orohatjuohkima . ¶
Evalueren guoská daidda gielddaide mat 	addet 	oahpahusa 10-jagi vuođđoskuvlla sámi oahppoplánaid ( O97S ) mielde . ¶
Juogo láhka dahje dan ovdabarggut 	addet 	makkárge dárkilet čujuhusa dasa mii oaivvilduvvo sámi sogalašvuođain . ¶
Dihto surggiin erenoamáš konvenšuvnnain dáidá leat stuorát mearkkašupmi go oppalaš konvenšuvnnain , danne go dat áššálaččat ráddjejuvvon suorggis 	addet 	ovttaskas olbmuide ja joavkkuide nannoset gáhttema ja go dat sáhttet bidjat stáhtaide eambbo doaibmangeatnegasvuođa . ¶
Unnitlohkogielaid lihtu goalmmát oassi sisttisdoallá viidát ja bienalet njuolggadusaid mat 	addet 	eiseválddiide konkrehta geatnegasvuođaid iešguđetge surggiin , ee. dakkár surggiin go oahpahusas , riektelágádusas ja almmolaš hálddašeamis . ¶
Seammás leat hábmejuvvon ráŋggáštanregelat mat 	addet 	eiseválddiide láhkavuođu čuovvolit , daid háviid go siskkáldas iešstivrejupmi ii doaimma , dahje go dat dárbbášuvvo resursavuođu dahje eará servodatberoštumiid dihtii . ¶
Dáinna lágiin leat kulturmuittut mielde maiddái sámi dálááigeoktavuođas nu ahte dat lassin dasa go 	addet 	hisjorjjálaš máhtolašvuođa maiddái váikkuhit kultuvrralaš gullevašvuođa ja dihtomielalašvuođa vásiheami dan ektui movt galgá geavahit luonddu ja movt doppe johtit dán áigge . ¶
Plána- ja huksenlága ođđa plánaoasis leat ásahuvvon buoret bargoreaiddut mat 	addet 	gielddaid ja fylkkagielddaid plánejeaddjiide buoret vejolašvuođa čuovvolit riikkalaš ulbmiliid sihkkarastit sámi boazodollui ávnnaslaš vuođu . ¶
Dát čoahkkimat 	addet 	Sámediggái árvalusaid prográmma hálterievdademiide , heivehallamiidda dahje vuoruhemiide . ¶
Dála njuolggadusat bieggafápmoprošeavttaid birra mielddisbuktet juohke áidna prošeavtta vuđolaš árvvoštallama energiijalága ja plána- ja huksenlága KU-mearrádusaid olis , ja 	addet 	nu buori vuođi árvvoštallat juohke prošeavtta váikkuhusaid . ¶
Sajušteamit reaidun 	addet 	boasttu gova doaimma olggosmanni balánssas . ¶
Departementta diehtá ahte suohkanat 	addet 	olu dispensašuvnnaid , ja boazodoallu oaidná dán váttisin . ¶
Dát galget juolluduvvot oahpaheddjiide vai váldet lasseoahpu oarjelsámegielas , oktan čatnasanáiggiin skuvllain mat 	addet 	oarjelsámegiela oahpaheami . ¶
Norgga boanddaidsearvi moaitá ahte láhkalávdegoddi ovddida evttohusaid §:s 1 – 1 mat duohtaságas 	addet 	ođđa ulbmilparagráfa mas boazodoallu sámi ealáhussan oažžu ekslusiiva ja sierra suodjalusa . ¶
Ekonomiijanjuolggadusat ja mearrádusat galget dattetge geavahuvvot dan láhkai ahte dat 	addet 	Sámediggái vejolašvuođa árvvoštallamii álbmotválljen orgánan . ¶
Ekonomiijanjuolggadusat ja mearrádusat galget dattetge geavahuvvot dan láhkai ahte dat 	addet 	Sámediggái vejolašvuođa árvvoštallamii álbmotválljen orgánan . ¶
Dan lassin 	addet 	konvenšuvnnat vuolggasaji vejolaš riikkaidgaskasaš ovttasbargui . ¶
bođu ovddasmanni prošeavttaid mat 	addet 	vásáhusaid bargat árbedieđuiguin sámiid ássanguovllu iešguđet osiin ¶
Máksu juogaduvvo viidáseappot dainna vugiin ahte 	addet 	doarjaga dáiddáriidda . ¶
Sámelága giellanjuolggadusat 	addet 	ássiide giellavuoigatvuođaid go deaividit iešguđetge almmolaš orgánaiguin . ¶
Dáinna lágiin leat kulturmuittut mielde maiddái sámi dálááigeoktavuođas nu ahte dat lassin dasa go 	addet 	hisjorjjálaš máhtolašvuođa maiddái váikkuhit kultuvrralaš gullevašvuođa ja dihtomielalašvuođa vásiheami dan ektui movt galgá geavahit luonddu ja movt doppe johtit dán áigge . ¶
Kulturmuittut sámi dálááigeoktavuođas 	addet 	historjjálaš máhtolašvuođa , kultuvrralaš gullevašvuođa ja dihtomielalašvuođa das movt luondduin dál galgá ávkkástallat ja movt doppe johtalit . ¶
Sajušteamit reaidun 	addet 	boasttu gova doaimma olggosmanni balánssas . ¶
Sámi joatkkaskuvla Kárášjogas ja Sámi joatkkaskuvla ja boazodoalloskuvla Guovdageainnus leat stáhtalaš skuvllat mat 	addet 	oahpaheami joatkkadásis . ¶
Juogo láhka dahje dan ovdabarggut 	addet 	makkárge dárkilet čujuhusa dasa mii oaivvilduvvo sámi sogalašvuođain . ¶
Finnmárkkus lea Norgga kulturráđđi lea juolludan 1,5 miljon ruvnno prošektii Musikk i Finnmark , ja Sámediggi ja fylkkagielda 	addet 	guovllulaš oasi . ¶
Sámediggi oaivvilda ahte sámi vuoigatvuođalávdegotti čielggadeami konklušuvnnat 	addet 	vuođu vel eanet rievdadusaide boazodoallolágas . ¶
Sámediggi geavaha ollu áiggi oaivadit ja doarjut oahpaheaddjiid geat 	addet 	oahpahusa sámi oahppiide vuođđoskuvllain ja joatkkaskuvllain . ¶
Dát galget juolluduvvot oahpaheddjiide vai váldet lasseoahpu oarjelsámegielas , oktan čatnasanáiggiin skuvllain mat 	addet 	oarjelsámegiela oahpaheami . ¶
Dat hukse sihke olbmuid- ja sisrievttálaš gaskavuođaide mat 	addet 	njuolggadusaid stáda politihkkii sápmelaččaid ektui , ja lea čoahkkáigeassu daid geatnegasvuođaid birra mat leat vuođđolágaparagráfas sámiid státusa birra 1988 rájes , Sámeláhka 1987:s , ja ON soahpamuša artihkkal 27 sivila ja politihkkalaš vuigatvuođat 1966:s , ja ILO-soahpamuš nr. 169 , mii áiddo dalle lei dohkkehuvvon Stuoradikkis . ¶
2007:s válljejuvvojedje čuovvovaš suorggit siskkobealde sámegiela hálddašanguovllu : tearpmaid čohkken , ovddideapmi ja registreren , sámi báikenamaid čohkken , prošeavttat mat 	addet 	mánáide ja nuoraide fálaldaga arenaid hárrái gos sámegiella gullo ja oidno , ja addá positiivvalaš oktavuođaid gillii ja molssaeaktosaš arenaiguin áŋgiruššamii olggobealde skuvlla ja mánáidgárddi . ¶
2008 jahkái raporterejit sámi valáštallanorganisašuvnnat ahte sii 	addet 	identitehtahuksejeaddji astoáiggefálaldaga máŋgga sámi guovllus , erenoamážit nuorra sápmelaččaide . ¶
Dát čoahkkimat 	addet 	Sámediggái árvalusaid prográmma hálterievdademiide , heivehallamiidda dahje vuoruhemiide . ¶
Vai dát ollašuvvá , de galget , ILO-sohpamuša mielde , adnojuvvot veahkkevárit váfistit ahte historjjá oahppagirjjit ja oahppaneavvut muđui 	addet 	rehálaš , rivttes ja bajásčuvgeheaddji gova dáid álbmogiid servodagas ja kultuvrras . ¶
Stuoradikki dárkkistan- ja vuođđudanlávdegoddi cealká Evtt. S nr. 296 ( 1995 – 96 ) ahte oppalaččat berre leat várrogas atnimis láhkaásahusaid addima válddi njuolggadusaid dáfus mat 	addet 	riikkaássiide geatnegasvuođaid dahje vuoigatvuođaid . ¶
Norgga boanddaidsearvi moaitá ahte láhkalávdegoddi ovddida evttohusaid §:s 1 – 1 mat duohtaságas 	addet 	ođđa ulbmilparagráfa mas boazodoallu sámi ealáhussan oažžu ekslusiiva ja sierra suodjalusa . ¶
Guovllustivra galgá maid árvvoštallat 	addet 	go doaibmanjuolggadusat vuođu doaimmahit ekologalaš guoddi boazodoalu orohagas . ¶
Suoigaid konsultašuvdnageatnegasvuođain Sisdoalu dáfus gusto konsultašuvdnageatnegasvuohta eanet go gulaskuddanvuoigatvuohta , ja kosultašuvnnat 	addet 	Sámediggái stuorát váikkuhanvejolašvuođa go dan mii čuovvu gulaskuddanvuoigatvuođas . ¶
Sámedikki gaskavuohta gielddaide ja fylkkagielddaide lea muhtun surggiin muddejuvvon láhkagaid konsultašuvdnageatnegasvuođain Sisdoalu dáfus gusto konsultašuvdnageatnegasvuohta eanet go gulaskuddanvuoigatvuohta , ja kosultašuvnnat 	addet 	Sámediggái stuorát váikkuhanvejolašvuođa go dan mii čuovvu gulaskuddanvuoigatvuođas . ¶
Ekonomiijanjuolggadusat ja mearrádusat galget dattetge geavahuvvot dan láhkai ahte dat 	addet 	Sámediggái vejolašvuođa árvvoštallamii álbmotválljen orgánan . ¶
Ekonomiijanjuolggadusat ja mearrádusat galget dattetge geavahuvvot dan láhkai ahte dat 	addet 	Sámediggái vejolašvuođa árvvoštallamii álbmotválljen orgánan . ¶
Oahppoplánat 	addet 	ollislaš ja čađamanni oahpahusgearddi sámegielas olles vuođđooahpahussii , ja dat nanne sámegiela . ¶
Sámedikki gaskavuohta gielddaide ja fylkkagielddaide lea muhtun surggiin muddejuvvon láhkagaid konsultašuvdnageatnegasvuođain Sisdoalu dáfus gusto konsultašuvdnageatnegasvuohta eanet go gulaskuddanvuoigatvuohta , ja kosultašuvnnat 	addet 	Sámediggái stuorát váikkuhanvejolašvuođa go dan mii čuovvu gulaskuddanvuoigatvuođas . ¶
Ekonomiijanjuolggadusat ja mearrádusat galget dattetge geavahuvvot dan láhkai ahte dat 	addet 	Sámediggái vejolašvuođa árvvoštallamii álbmotválljen orgánan . ¶
Departementta diehtá ahte suohkanat 	addet 	olu dispensašuvnnaid , ja boazodoallu oaidná dán váttisin . ¶
Departemeanta atná vuođđun ahte čovdosat mat válljejuvvojit , oktiibuot 	addet 	biraslaš ovdamuniid . ¶
Sámelágas leat dasa lassin njuolggadusat mat 	addet 	Norgga sámi ál-bmogii viiddiduvvon vuoigatvuođa atnit sámegiela vai besset fuolahit iežaset beroštumiid báikkálaš ja guovllu dearvvašvuođa- ja sosialásahusaid ektui . ¶
Sámelágas leat dasa lassin njuolggadusat mat 	addet 	Norgga sámi ál-bmogii viiddiduvvon vuoigatvuođa atnit sámegiela vai besset fuolahit iežaset beroštumiid báikkálaš ja guovllu dearvvašvuođa- ja sosialásahusaid ektui . ¶
Kulturmuittut sámi dálááigeoktavuođas 	addet 	historjjálaš máhtolašvuođa , kultuvrralaš gullevašvuođa ja dihtomielalašvuođa das movt luondduin dál galgá ávkkástallat ja movt doppe johtalit . ¶
Sámelágas leat dasa lassin njuolggadusat mat 	addet 	Norgga sámi ál-bmogii viiddiduvvon vuoigatvuođa atnit sámegiela vai besset fuolahit iežaset beroštumiid báikkálaš ja guovllu dearvvašvuođa- ja sosialásahusaid ektui . ¶
Ossodagat 	addet 	maiddái doarjaga dutkamii , geahččalan ja ovdánahttinbargui , ja servet riikkaidgaskasaš ovttasbargguide sin fágasurggiineaset . ¶
Veahki olbmuide geain leat psyhkalaš váttisvuođat , addá jogo vuođđo- dahje spesialistadearvvašvuođabálvalus , ja dan 	addet 	maiddái gielddaid ja eaktodáhtolaš fálaldagat dábálaš dearvvašvuođabálvalusa lassin . ¶
Veahki olbmuide geain leat psyhkalaš váttisvuođat , addá jogo vuođđo- dahje spesialistadearvvašvuođabálvalus , ja dan 	addet 	maiddái gielddaid ja eaktodáhtolaš fálaldagat dábálaš dearvvašvuođabálvalusa lassin . ¶
Dutkan lea dasa lassin eaktun rabas ja moaittalaš servodatdigaštallamii ja lea veahkkin ahte mii 	addet 	iežamet ja birraseamet buorebut . ¶ERR
Vejolaš dálkkádatrievdamat garradálkkiiguin ja dulvviiguin 	addet 	maid hástalusaid boahtteáiggis . ¶
Juohkehaččas lea vuoigatvuohta njálmmálaččat č váldit oktavuođa duopmostuoluin jos diggelágat 	addet 	vejolašvuođa váldit oktavuođa njálmmálaččat dan sajis go čálalaččat . ¶
čielgasit čujuhit dan dahje daidda njuolggadusaide mat 	addet 	hálddašanorgánii láhkavuođu gárvvistit láhkaásahusa ; ¶
čielgasit čujuhit dan dahje daidda njuolggadusaide mat 	addet 	hálddašanorgánii láhkavuođu gárvvistit láhkaásahusa ; ¶
Láhkaásahus gusto universitehtaide ja allaskuvllaide mat 	addet 	sámi vuođđoskuvlaoahpaheaddjeoahpu ja leat akkrediterejuvvon čuovvovaš lága vuođul : Láhka universitehtaid ja allaskuvllaid várás § 1-2 ja § 3-1 . ¶
Finnmárkkulága njuolggadusaid luondduvalljodagaid hálddaheami birra gáržžidit eará lágaid njuolggadusat nugo fuođđoláhka ja luossa- ja sáivaguolleláhka , mat ovdamearkan 	addet 	njuolggadusaid fierbmungildosa ja bivdogildosa birra iešguđege áigái jagis . ¶
Finnmárkkulága njuolggadusaid luondduvalljodagaid hálddaheami birra gáržžidit eará lágaid njuolggadusat nugo fuođđoláhka ja luossa- ja sáivaguolleláhka , mat ovdamearkan 	addet 	njuolggadusaid fierbmungildosa ja bivdogildosa birra iešguđege áigái jagis . ¶
Guolástus- og riddodepartemeantta gulahallanspolitihkka lea huksejuvvon almmolašvuođalága ja hálddašanlága váldoprinsihpaide mat 	addet 	álbmogii rievtti beassat geahččat min barggu ja min mearrádusaid . ¶
Árvalusain 	addet 	vejolašvuođa addit spiehkasteami jos skuvlla sisdoallu ja kvaliteahtta muđui deavdá lága eavttuid . ¶
Norga lea geavahan buot vejolašvuođaid maid njuolggadusat 	addet 	sihkkarastin dihte buoremus rámmaeavttuid Guovlo-Norgga ealáhuseallimii . ¶
Rievdadusat 	addet 	midjiide doaibmaguovllu gos gielddat geain leat sullasaš hástalusat , eanasmuddui meannuduvvojit seamma láhkai . ¶
Giellaguovddážat 	addet 	vejolašvuođa oahppat dakkár proseassas mas lea sihke stoahkan , geavatlaš oahppovuogit , ja maiddái veahá váddáset hupman- ja lohkanhárjehusat main lea gramatihkka maid . ¶
Go ráđđehusat dakkár stáhtain gos leat eamiálbmogat geatnegahttojuvvojit álbmotrievttálaš gaskaomiid bokte , ja čađahit proseassaid mat 	addet 	eamiálbmogiidda vejolašvuođa ovddidit iežaset oainnu , de nannejuvvo unnitlogu vuoigatvuohta vuhtiiváldojuvvot . ¶
Buot áššiin galgá Stáhtaministara kantuvrii lagaduvvot kopiija juohke r-notáhttaevttohusas maid stáhtaráđit 	addet 	gulaskuddamii gaskaneaset . ¶
Ballan makkár váikkuhusaid vástádusat 	addet 	, ja dán mun ádden . ¶
Buohkat guđet 	addet 	Ealáhusdie - đáhus 1 , fertejit dábálaččat vel addit RF-1084 « Vuolidahttin 2013 » , ja jus leš guoskevaš , RF-1219 « Vuoito- ja massinkontu 2013 » . ¶
Dat sáhttet válljet 	addet 	go Ealáhusdieđáhus 1 vai 2 . ¶
Buohkat guđet 	addet 	Ealáhusdieđáhus 1 , fertejit dábálaččat vel addit RF-1084 « Vuolidahttin 2013 » , ja jus leš guoskevaš , de RF-1219 « Vuoito- ja massinkontu 2013 » skovi . ¶
Makkár boađut 	addet 	eanadoa - llogessosa vuoigatvuođa , leat dat mat fátmmastuvvojit Finánsadepartemeantta vearrolága láhkaásahusa § 81 B oasis . ¶
Guđet juogadit dan ealáhusa boađu ja 	addet 	oktasaš ealahusdieđáhusa , galget juogadit gessosa gaskaneaset seamma goris go sin boađut leat . ¶
